@relation testds

@attribute x numeric
@attribute y numeric

@data
-5,1.791759
-4.955,1.784231
-4.91,1.776646
-4.865,1.769002
-4.82,1.7613
-4.775,1.753538
-4.73,1.745716
-4.685,1.737831
-4.64,1.729884
-4.595,1.721873
-4.55,1.713798
-4.505,1.705657
-4.46,1.697449
-4.415,1.689173
-4.37,1.680828
-4.325,1.672413
-4.28,1.663926
-4.235,1.655367
-4.19,1.646734
-4.145,1.638025
-4.1,1.629241
-4.055,1.620378
-4.01,1.611436
-3.965,1.602413
-3.92,1.593309
-3.875,1.58412
-3.83,1.574846
-3.785,1.565486
-3.74,1.556037
-3.695,1.546498
-3.65,1.536867
-3.605,1.527143
-3.56,1.517323
-3.515,1.507405
-3.47,1.497388
-3.425,1.48727
-3.38,1.477049
-3.335,1.466722
-3.29,1.456287
-3.245,1.445742
-3.2,1.435085
-3.155,1.424312
-3.11,1.413423
-3.065,1.402414
-3.02,1.391282
-2.975,1.380025
-2.93,1.368639
-2.885,1.357123
-2.84,1.345472
-2.795,1.333684
-2.75,1.321756
-2.705,1.309683
-2.66,1.297463
-2.615,1.285092
-2.57,1.272566
-2.525,1.25988
-2.48,1.247032
-2.435,1.234017
-2.39,1.22083
-2.345,1.207467
-2.3,1.193922
-2.255,1.180192
-2.21,1.166271
-2.165,1.152153
-2.12,1.137833
-2.075,1.123305
-2.03,1.108563
-1.985,1.0936
-1.94,1.07841
-1.895,1.062985
-1.85,1.047319
-1.805,1.031404
-1.76,1.015231
-1.715,0.998792
-1.67,0.982078
-1.625,0.965081
-1.58,0.947789
-1.535,0.930194
-1.49,0.912283
-1.445,0.894045
-1.4,0.875469
-1.355,0.856541
-1.31,0.837248
-1.265,0.817575
-1.22,0.797507
-1.175,0.777029
-1.13,0.756122
-1.085,0.734769
-1.04,0.71295
-0.995,0.690644
-0.95,0.667829
-0.905,0.644482
-0.86,0.620576
-0.815,0.596085
-0.77,0.57098
-0.725,0.545227
-0.68,0.518794
-0.635,0.491643
-0.59,0.463734
-0.545,0.435024
-0.5,0.405465
-0.455,0.375006
-0.41,0.34359
-0.365,0.311154
-0.32,0.277632
-0.275,0.242946
-0.23,0.207014
-0.185,0.169743
-0.14,0.131028
-0.095,0.090754
-0.05,0.04879
-0.005,0.004988
0.04,0.039221
0.085,0.08158
0.13,0.122218
0.175,0.161268
0.22,0.198851
0.265,0.235072
0.31,0.270027
0.355,0.303801
0.4,0.336472
0.445,0.368109
0.49,0.398776
0.535,0.42853
0.58,0.457425
0.625,0.485508
0.67,0.512824
0.715,0.539413
0.76,0.565314
0.805,0.590561
0.85,0.615186
0.895,0.639219
0.94,0.662688
0.985,0.685619
1.03,0.708036
1.075,0.729961
1.12,0.751416
1.165,0.77242
1.21,0.792993
1.255,0.81315
1.3,0.832909
1.345,0.852285
1.39,0.871293
1.435,0.889947
1.48,0.908259
1.525,0.926241
1.57,0.943906
1.615,0.961264
1.66,0.978326
1.705,0.995102
1.75,1.011601
1.795,1.027832
1.84,1.043804
1.885,1.059525
1.93,1.075002
1.975,1.090244
2.02,1.105257
2.065,1.120048
2.11,1.134623
2.155,1.148988
2.2,1.163151
2.245,1.177115
2.29,1.190888
2.335,1.204473
2.38,1.217876
2.425,1.231101
2.47,1.244155
2.515,1.25704
2.56,1.269761
2.605,1.282322
2.65,1.294727
2.695,1.306981
2.74,1.319086
2.785,1.331046
2.83,1.342865
2.875,1.354546
2.92,1.366092
2.965,1.377506
3.01,1.388791
3.055,1.399951
3.1,1.410987
3.145,1.421903
3.19,1.432701
3.235,1.443383
3.28,1.453953
3.325,1.464412
3.37,1.474763
3.415,1.485008
3.46,1.495149
3.505,1.505188
3.55,1.515127
3.595,1.524969
3.64,1.534714
3.685,1.544366
3.73,1.553925
3.775,1.563394
3.82,1.572774
3.865,1.582067
3.91,1.591274
3.955,1.600397
4,1.609438
4.045,1.618398
4.09,1.627278
4.135,1.63608
4.18,1.644805
4.225,1.653455
4.27,1.66203
4.315,1.670533
4.36,1.678964
4.405,1.687324
4.45,1.695616
4.495,1.703839
4.54,1.711995
4.585,1.720084
4.63,1.728109
4.675,1.736071
4.72,1.743969
4.765,1.751805
4.81,1.759581
4.855,1.767296
4.9,1.774952
4.945,1.782551
4.99,1.790091
