@relation learnds

@attribute x numeric
@attribute y numeric

@data
-6.283185,1
-6.273185,1.01005
-6.263185,1.0202
-6.253185,1.03045
-6.243185,1.0408
-6.233185,1.051249
-6.223185,1.061798
-6.213185,1.072447
-6.203185,1.083195
-6.193185,1.094041
-6.183185,1.104987
-6.173185,1.116031
-6.163185,1.127172
-6.153185,1.138412
-6.143185,1.149748
-6.133185,1.161182
-6.123185,1.172711
-6.113185,1.184336
-6.103185,1.196056
-6.093185,1.207871
-6.083185,1.219779
-6.073185,1.23178
-6.063185,1.243873
-6.053185,1.256057
-6.043185,1.268332
-6.033185,1.280696
-6.023185,1.293149
-6.013185,1.30569
-6.003185,1.318317
-5.993185,1.331029
-5.983185,1.343825
-5.973185,1.356705
-5.963185,1.369666
-5.953185,1.382707
-5.943185,1.395827
-5.933185,1.409025
-5.923185,1.422299
-5.913185,1.435647
-5.903185,1.449068
-5.893185,1.46256
-5.883185,1.476122
-5.873185,1.489752
-5.863185,1.503447
-5.853185,1.517206
-5.843185,1.531028
-5.833185,1.54491
-5.823185,1.55885
-5.813185,1.572845
-5.803185,1.586895
-5.793185,1.600996
-5.783185,1.615146
-5.773185,1.629344
-5.763185,1.643586
-5.753185,1.657869
-5.743185,1.672193
-5.733185,1.686554
-5.723185,1.700949
-5.713185,1.715376
-5.703185,1.729831
-5.693185,1.744313
-5.683185,1.758819
-5.673185,1.773345
-5.663185,1.787888
-5.653185,1.802446
-5.643185,1.817016
-5.633185,1.831594
-5.623185,1.846177
-5.613185,1.860762
-5.603185,1.875346
-5.593185,1.889925
-5.583185,1.904497
-5.573185,1.919057
-5.563185,1.933602
-5.553185,1.948129
-5.543185,1.962635
-5.533185,1.977115
-5.523185,1.991566
-5.513185,2.005985
-5.503185,2.020367
-5.493185,2.03471
-5.483185,2.049009
-5.473185,2.06326
-5.463185,2.07746
-5.453185,2.091604
-5.443185,2.10569
-5.433185,2.119712
-5.423185,2.133668
-5.413185,2.147553
-5.403185,2.161363
-5.393185,2.175094
