x,y
-6.283185307179586,1.0000000000000002
-6.2731853071795864,1.0100499987433293
-6.263185307179587,1.020199979786414
-6.253185307179587,1.0304498971272087
-6.243185307179587,1.0407996731581217
-6.233185307179587,1.0512491978604528
-6.2231853071795875,1.0617983279976082
-6.213185307179588,1.0724468863077399
-6.203185307179588,1.0831946606964593
-6.193185307179588,1.094041403430308
-6.183185307179588,1.104986830331687
-6.173185307179589,1.1160306199759642
-6.163185307179589,1.1271724128915062
-6.153185307179589,1.1384118107633983
-6.143185307179589,1.1497483756416342
-6.133185307179589,1.1611816291545864
-6.12318530717959,1.1727110517285781
-6.11318530717959,1.1843360818144033
-6.10318530717959,1.1960561151216587
-6.09318530717959,1.20787050386177
-6.0831853071795905,1.219778556000614
-6.073185307179591,1.2317795345216533
-6.063185307179591,1.24387265670052
-6.053185307179591,1.2560570933920003
-6.043185307179591,1.268331968330385
-6.033185307179592,1.2806963574441683
-6.023185307179592,1.293149288186093
-6.013185307179592,1.3056897388795454
-6.003185307179592,1.3183166380823264
-5.993185307179592,1.3310288639688257
-5.983185307179593,1.3438252437316456
-5.973185307179593,1.3567045530037203
-5.963185307179593,1.3696655153019957
-5.953185307179593,1.3827068014937296
-5.9431853071795935,1.3958270292864874
-5.933185307179594,1.4090247627429084
-5.923185307179594,1.4222985118213185
-5.913185307179594,1.4356467319432744
-5.903185307179594,1.4490678235891148
-5.8931853071795945,1.4625601319225996
-5.883185307179595,1.476121946445717
-5.873185307179595,1.4897515006847222
-5.863185307179595,1.5034469719084853
-5.853185307179595,1.517206480880197
-5.843185307179596,1.5310280916434882
-5.833185307179596,1.5449098113440005
-5.823185307179596,1.5588495900874348
-5.813185307179596,1.5728453208350897
-5.8031853071795965,1.5868948393378863
-5.793185307179597,1.600995924109859
-5.783185307179597,1.6151462964420689
-5.773185307179597,1.6293436204578804
-5.763185307179597,1.643585503210512
-5.7531853071795975,1.6578694948237533
-5.743185307179598,1.6721930886767076
-5.733185307179598,1.686553721633393
-5.723185307179598,1.7009487743180074
-5.713185307179598,1.7153755714366203
-5.703185307179599,1.7298313821460336
-5.693185307179599,1.7443134204705015
-5.683185307179599,1.7588188457669742
-5.673185307179599,1.7733447632394839
-5.6631853071795994,1.787888224503245
-5.6531853071796,1.8024462281990088
-5.6431853071796,1.8170157206581539
-5.6331853071796,1.831593596618952
-5.6231853071796,1.8461766999944034
-5.6131853071796005,1.8607618246919737
-5.603185307179601,1.8753457154855249
-5.593185307179601,1.889925068939667
-5.583185307179601,1.9044965343867089
-5.573185307179601,1.9190567149563247
-5.563185307179602,1.933602168657996
-5.553185307179602,1.9481294095162278
-5.543185307179602,1.9626349087584756
-5.533185307179602,1.9771150960556583
-5.523185307179602,1.9915663608150664
-5.513185307179603,2.0059850535254107
-5.503185307179603,2.02036748715369
-5.493185307179603,2.034709938593489
-5.483185307179603,2.0490086501642506
-5.4731853071796035,2.0632598311609973
-5.463185307179604,2.077459659453909
-5.453185307179604,2.0916042831370856
-5.443185307179604,2.1056898222257714
-5.433185307179604,2.119712370401226
-5.423185307179605,2.1336679968023673
-5.413185307179605,2.1475527478632475
-5.403185307179605,2.1613626491953304
-5.393185307179605,2.1750937075134935
-5.383185307179605,2.1887419126045877
-5.373185307179606,2.2023032393373296
-5.363185307179606,2.215773649712226
-5.353185307179606,2.2291490949501576
-5.343185307179606,2.242425517618198
-5.3331853071796065,2.255598853791149
-5.323185307179607,2.2686650352472344
-5.313185307179607,2.2816199916963105
-5.303185307179607,2.294459653038901
-5.293185307179607,2.3071799516542852
-5.2831853071796075,2.319776824715827
-5.273185307179608,2.332246216531661
-5.263185307179608,2.344584080908795
-5.253185307179608,2.3567863835386333
-5.243185307179608,2.3688491044018822
-5.233185307179609,2.38076824019073
-5.223185307179609,2.3925398067461585
-5.213185307179609,2.40415984150819
-5.203185307179609,2.415624405976838
-5.1931853071796095,2.426929588181474
-5.18318530717961,2.4380715051562993
-5.17318530717961,2.4490463054195692
-5.16318530717961,2.4598501714541765
-5.15318530717961,2.4704793221871895
-5.1431853071796105,2.4809300154658924
-5.133185307179611,2.4911985505278738
-5.123185307179611,2.5012812704626666
-5.113185307179611,2.511174564662447
-5.103185307179611,2.520874871259275
-5.093185307179612,2.5303786795463505
-5.083185307179612,2.539682532380757
-5.073185307179612,2.5487830285651585
-5.063185307179612,2.5576768252059257
-5.0531853071796125,2.5663606400451484
-5.043185307179613,2.5748312537640397
-5.033185307179613,2.583085512255206
-5.023185307179613,2.5911203288613107
-5.013185307179613,2.5989326865776503
-5.0031853071796135,2.6065196402162094
-4.993185307179614,2.613878318528766
-4.983185307179614,2.6210059262866765
-4.973185307179614,2.627899746314975
-4.963185307179614,2.6345571414784854
-4.953185307179615,2.6409755566176756
-4.943185307179615,2.6471525204320265
-4.933185307179615,2.653085647308751
-4.923185307179615,2.6587726390947366
-4.913185307179615,2.6642112868096532
-4.903185307179616,2.6693994722982186
-4.893185307179616,2.6743351698196896
-4.883185307179616,2.679016447572699
-4.873185307179616,2.683441469153641
-4.8631853071796165,2.687608494946871
-4.853185307179617,2.691515883445067
-4.843185307179617,2.695162092498179
-4.833185307179617,2.698545680489462
-4.823185307179617,2.701665307437197
-4.813185307179618,2.704519736020758
-4.803185307179618,2.707107832529797
-4.793185307179618,2.7094285677353995
-4.783185307179618,2.7114810176821527
-4.773185307179618,2.713264364400167
-4.763185307179619,2.7147778965361886
-4.753185307179619,2.7160210099030295
-4.743185307179619,2.7169932079466528
-4.733185307179619,2.71769410213034
-4.7231853071796195,2.7181234122354705
-4.71318530717962,2.7182809665785497
-4.70318530717962,2.718166702144218
-4.69318530717962,2.717780664634079
-4.68318530717962,2.7171230084312863
-4.6731853071796206,2.716193996480933
-4.663185307179621,2.7149940000863917
-4.653185307179621,2.71352349862185
-4.643185307179621,2.7117830791613953
-4.633185307179621,2.709773436025101
-4.623185307179622,2.707495370242669
-4.613185307179622,2.7049497889352763
-4.603185307179622,2.7021377046163835
-4.593185307179622,2.699060234412356
-4.5831853071796225,2.695718599203833
-4.573185307179623,2.6921141226888996
-4.563185307179623,2.6882482303691795
-4.553185307179623,2.6841224484600783
-4.543185307179623,2.6797384027264957
-4.5331853071796235,2.675097817245387
-4.523185307179624,2.6702025130966756
-4.513185307179624,2.665054406984065
-4.503185307179624,2.6596555097873993
-4.493185307179624,2.6540079250482917
-4.483185307179625,2.6481138473908064
-4.473185307179625,2.6419755608790627
-4.463185307179625,2.635595437313685
-4.453185307179625,2.6289759344690933
-4.4431853071796255,2.6221195942736872
-4.433185307179626,2.6150290409350365
-4.423185307179626,2.6077069790122374
-4.413185307179626,2.6001561914376556
-4.403185307179626,2.5923795374903142
-4.3931853071796265,2.5843799507232315
-4.383185307179627,2.576160436847052
-4.373185307179627,2.5677240715723566
-4.363185307179627,2.5590739984130537
-4.353185307179627,2.5502134264533045
-4.343185307179628,2.5411456280804323
-4.333185307179628,2.5318739366863166
-4.323185307179628,2.522401744339762
-4.313185307179628,2.512732499432368
-4.303185307179628,2.5028697043004122
-4.293185307179629,2.4928169128252913
-4.283185307179629,2.4825777280150443
-4.273185307179629,2.4721557995694865
-4.263185307179629,2.461554821431488
-4.2531853071796295,2.4507785293269055
-4.24318530717963,2.4398306982956757
-4.23318530717963,2.428715140216553
-4.22318530717963,2.417435701327971
-4.21318530717963,2.4059962597474556
-4.203185307179631,2.3944007229920286
-4.193185307179631,2.382653025501979
-4.183185307179631,2.3707571261703664
-4.173185307179631,2.3587170058805778
-4.163185307179631,2.346536665054225
-4.153185307179632,2.3342201212116236
-4.143185307179632,2.3217714065470583
-4.133185307179632,2.309194565520985
-4.123185307179632,2.296493652471284
-4.1131853071796325,2.2836727292456067
-4.103185307179633,2.270735862856831
-4.093185307179633,2.257687123163569
-4.083185307179633,2.2445305805776123
-4.073185307179633,2.231270303800153
-4.0631853071796336,2.2179103575885475
-4.053185307179634,2.204454800555335
-4.043185307179634,2.1909076830011505
-4.033185307179634,2.1772730447831203
-4.023185307179634,2.1635549132202474
-4.013185307179635,2.149757301037236
-4.003185307179635,2.135884204348137
-3.993185307179635,2.121939600681118
-3.9831853071796353,2.1079274470456073
-3.9731853071796355,2.093851678042976
-3.9631853071796357,2.079716204021857
-3.953185307179636,2.0655249092791377
-3.943185307179636,2.0512816503075784
-3.9331853071796363,2.0369902540909455
-3.9231853071796365,2.0226545164474774
-3.9131853071796368,2.0082782004224278
-3.903185307179637,1.9938650347303637
-3.893185307179637,1.979418712247819
-3.8831853071796374,1.9649428885568485
-3.8731853071796376,1.9504411805399384
-3.863185307179638,1.9359171650266838
-3.853185307179638,1.9213743774925558
-3.8431853071796382,1.9068163108100307
-3.8331853071796385,1.8922464140522781
-3.8231853071796387,1.8776680913495423
-3.813185307179639,1.8630847007982947
-3.803185307179639,1.848499553423164
-3.7931853071796393,1.8339159121915967
-3.7831853071796395,1.819336991081137
-3.7731853071796397,1.8047659541991636
-3.76318530717964,1.7902059149548544
-3.75318530717964,1.7756599352831095
-3.7431853071796404,1.761131024920096
-3.7331853071796406,1.7466221407300335
-3.723185307179641,1.7321361860827933
-3.713185307179641,1.7176760102818265
-3.7031853071796412,1.7032444080418987
-3.6931853071796414,1.6888441190160606
-3.6831853071796417,1.6744778273712415
-3.673185307179642,1.6601481614118136
-3.663185307179642,1.6458576932504347
-3.6531853071796423,1.631608938525441
-3.6431853071796425,1.6174043561640252
-3.6331853071796427,1.603246348190404
-3.623185307179643,1.5891372595781479
-3.613185307179643,1.5750793781458132
-3.6031853071796434,1.5610749344949932
-3.5931853071796436,1.5471261019898803
-3.583185307179644,1.533234996777399
-3.573185307179644,1.519403677846963
-3.563185307179644,1.5056341471288714
-3.5531853071796444,1.4919283496303573
-3.5431853071796446,1.478288173608277
-3.533185307179645,1.4647154507774125
-3.523185307179645,1.4512119565533543
-3.5131853071796453,1.4377794103289139
-3.5031853071796455,1.4244194757830073
-3.4931853071796457,1.411133761220948
-3.483185307179646,1.3979238199450743
-3.473185307179646,1.384791150654637
-3.4631853071796463,1.3717371978738677
-3.4531853071796466,1.358763352407149
-3.4431853071796468,1.3458709518202034
-3.433185307179647,1.333061280946226
-3.423185307179647,1.3203355724158807
-3.4131853071796474,1.3076950072100906
-3.4031853071796476,1.2951407152345549
-3.393185307179648,1.2826737759149323
-3.383185307179648,1.2702952188116383
-3.3731853071796483,1.2580060242532136
-3.3631853071796485,1.2458071239872288
-3.3531853071796487,1.2336994018477052
-3.343185307179649,1.2216836944380374
-3.333185307179649,1.209760791828423
-3.3231853071796493,1.197931438266817
-3.3131853071796495,1.1861963329024343
-3.3031853071796498,1.1745561305208567
-3.29318530717965,1.1630114422897975
-3.28318530717965,1.1515628365146076
-3.2731853071796504,1.140210839402619
-3.2631853071796506,1.128955935835438
-3.253185307179651,1.1177985701483248
-3.243185307179651,1.1067391469158068
-3.2331853071796512,1.0957780317427015
-3.2231853071796515,1.0849155520597387
-3.2131853071796517,1.0741519979229925
-3.203185307179652,1.0634876228163588
-3.193185307179652,1.0529226444563278
-3.1831853071796523,1.0424572455983279
-3.1731853071796525,1.0320915748439385
-3.1631853071796527,1.021825747448283
-3.153185307179653,1.011659846126948
-3.143185307179653,1.0015939218617835
-3.1331853071796534,0.9916279947049698
-3.1231853071796536,0.9817620545807516
-3.113185307179654,0.9719960620842698
-3.103185307179654,0.9623299492769333
-3.0931853071796542,0.9527636204778024
-3.0831853071796544,0.9432969530504755
-3.0731853071796547,0.9339297981849876
-3.063185307179655,0.9246619816742563
-3.053185307179655,0.9154933046846296
-3.0431853071796553,0.9064235445201089
-3.0331853071796555,0.8974524553798437
-3.0231853071796557,0.8885797691085157
-3.013185307179656,0.8798051959392449
-3.003185307179656,0.8711284252286778
-2.9931853071796564,0.8625491261839305
-2.9831853071796566,0.8540669485810819
-2.973185307179657,0.8456815234749325
-2.963185307179657,0.8373924638997587
-2.953185307179657,0.8291993655608141
-2.9431853071796574,0.8211018075163462
-2.9331853071796576,0.8130993528499144
-2.923185307179658,0.8051915493328099
-2.913185307179658,0.7973779300764007
-2.9031853071796583,0.789658014174233
-2.8931853071796585,0.7820313073337435
-2.8831853071796587,0.7744973024974489
-2.873185307179659,0.7670554804534919
-2.863185307179659,0.7597053104354446
-2.8531853071796593,0.7524462507112756
-2.8431853071796596,0.7452777491614067
-2.8331853071796598,0.7381992438457979
-2.82318530717966,0.7312101635600088
-2.81318530717966,0.7243099283801999
-2.8031853071796604,0.7174979501970503
-2.7931853071796606,0.7107736332385745
-2.783185307179661,0.7041363745818394
-2.773185307179661,0.6975855646535872
-2.7631853071796613,0.691120587719783
-2.7531853071796615,0.684740822364116
-2.7431853071796617,0.6784456419554916
-2.733185307179662,0.6722344151045604
-2.723185307179662,0.6661065061093405
-2.7131853071796623,0.6600612753899961
-2.7031853071796625,0.6540980799128437
-2.6931853071796628,0.6482162736036647
-2.683185307179663,0.6424152077504106
-2.673185307179663,0.6366942313953933
-2.6631853071796634,0.6310526917170592
-2.6531853071796636,0.6254899344014524
-2.643185307179664,0.6200053040034769
-2.633185307179664,0.6145981442980739
-2.6231853071796642,0.6092677986214362
-2.6131853071796645,0.604013610202382
-2.6031853071796647,0.5988349224840208
-2.593185307179665,0.5937310794358442
-2.583185307179665,0.5887014258563773
-2.5731853071796653,0.583745307666534
-2.5631853071796655,0.5788620721938172
-2.5531853071796657,0.5740510684475145
-2.543185307179666,0.5693116473850328
