@relation learnds

@attribute X numeric
@attribute Y numeric

@data
-6.283185,0
-6.273185,0.01
-6.263185,0.019999
-6.253185,0.029996
-6.243185,0.039989
-6.233185,0.049979
-6.223185,0.059964
-6.213185,0.069943
-6.203185,0.079915
-6.193185,0.089879
-6.183185,0.099833
-6.173185,0.109778
-6.163185,0.119712
-6.153185,0.129634
-6.143185,0.139543
-6.133185,0.149438
-6.123185,0.159318
-6.113185,0.169182
-6.103185,0.17903
-6.093185,0.188859
-6.083185,0.198669
-6.073185,0.20846
-6.063185,0.21823
-6.053185,0.227978
-6.043185,0.237703
-6.033185,0.247404
-6.023185,0.257081
-6.013185,0.266731
-6.003185,0.276356
-5.993185,0.285952
-5.983185,0.29552
-5.973185,0.305059
-5.963185,0.314567
-5.953185,0.324043
-5.943185,0.333487
-5.933185,0.342898
-5.923185,0.352274
-5.913185,0.361615
-5.903185,0.37092
-5.893185,0.380188
-5.883185,0.389418
-5.873185,0.398609
-5.863185,0.40776
-5.853185,0.416871
-5.843185,0.425939
-5.833185,0.434966
-5.823185,0.443948
-5.813185,0.452886
-5.803185,0.461779
-5.793185,0.470626
-5.783185,0.479426
-5.773185,0.488177
-5.763185,0.49688
-5.753185,0.505533
-5.743185,0.514136
-5.733185,0.522687
-5.723185,0.531186
-5.713185,0.539632
-5.703185,0.548024
-5.693185,0.556361
-5.683185,0.564642
-5.673185,0.572867
-5.663185,0.581035
-5.653185,0.589145
-5.643185,0.597195
-5.633185,0.605186
-5.623185,0.613117
-5.613185,0.620986
-5.603185,0.628793
-5.593185,0.636537
-5.583185,0.644218
-5.573185,0.651834
-5.563185,0.659385
-5.553185,0.66687
-5.543185,0.674288
-5.533185,0.681639
-5.523185,0.688921
-5.513185,0.696135
-5.503185,0.703279
-5.493185,0.710353
-5.483185,0.717356
-5.473185,0.724287
-5.463185,0.731146
-5.453185,0.737931
-5.443185,0.744643
-5.433185,0.75128
-5.423185,0.757843
-5.413185,0.764329
-5.403185,0.770739
-5.393185,0.777072
-5.383185,0.783327
-5.373185,0.789504
-5.363185,0.795602
-5.353185,0.80162
-5.343185,0.807558
-5.333185,0.813416
-5.323185,0.819192
-5.313185,0.824886
-5.303185,0.830497
-5.293185,0.836026
-5.283185,0.841471
-5.273185,0.846832
-5.263185,0.852108
-5.253185,0.857299
-5.243185,0.862404
-5.233185,0.867423
-5.223185,0.872355
-5.213185,0.877201
-5.203185,0.881958
-5.193185,0.886627
-5.183185,0.891207
-5.173185,0.895699
-5.163185,0.9001
-5.153185,0.904412
-5.143185,0.908633
-5.133185,0.912764
-5.123185,0.916803
-5.113185,0.920751
-5.103185,0.924606
-5.093185,0.928369
-5.083185,0.932039
-5.073185,0.935616
-5.063185,0.939099
-5.053185,0.942489
-5.043185,0.945784
-5.033185,0.948985
-5.023185,0.95209
-5.013185,0.955101
-5.003185,0.958016
-4.993185,0.960835
-4.983185,0.963558
-4.973185,0.966185
-4.963185,0.968715
-4.953185,0.971148
-4.943185,0.973485
-4.933185,0.975723
-4.923185,0.977865
-4.913185,0.979908
-4.903185,0.981854
-4.893185,0.983701
-4.883185,0.98545
-4.873185,0.9871
-4.863185,0.988652
-4.853185,0.990105
-4.843185,0.991458
-4.833185,0.992713
-4.823185,0.993868
-4.813185,0.994924
-4.803185,0.995881
-4.793185,0.996738
-4.783185,0.997495
-4.773185,0.998152
-4.763185,0.99871
-4.753185,0.999168
-4.743185,0.999526
-4.733185,0.999784
-4.723185,0.999942
-4.713185,1
-4.703185,0.999958
-4.693185,0.999816
-4.683185,0.999574
-4.673185,0.999232
-4.663185,0.99879
-4.653185,0.998248
-4.643185,0.997606
-4.633185,0.996865
-4.623185,0.996024
-4.613185,0.995083
-4.603185,0.994043
-4.593185,0.992904
-4.583185,0.991665
-4.573185,0.990327
-4.563185,0.98889
-4.553185,0.987354
-4.543185,0.985719
-4.533185,0.983986
-4.523185,0.982154
-4.513185,0.980224
-4.503185,0.978197
-4.493185,0.976071
-4.483185,0.973848
-4.473185,0.971527
-4.463185,0.969109
-4.453185,0.966594
-4.443185,0.963983
-4.433185,0.961275
-4.423185,0.958471
-4.413185,0.955572
-4.403185,0.952576
-4.393185,0.949486
-4.383185,0.9463
-4.373185,0.94302
-4.363185,0.939645
-4.353185,0.936177
-4.343185,0.932615
-4.333185,0.92896
-4.323185,0.925212
-4.313185,0.921371
-4.303185,0.917438
-4.293185,0.913413
-4.283185,0.909297
-4.273185,0.905091
-4.263185,0.900793
-4.253185,0.896406
-4.243185,0.891929
-4.233185,0.887362
-4.223185,0.882707
-4.213185,0.877964
-4.203185,0.873133
-4.193185,0.868215
-4.183185,0.863209
-4.173185,0.858118
-4.163185,0.85294
-4.153185,0.847678
-4.143185,0.84233
-4.133185,0.836899
-4.123185,0.831383
-4.113185,0.825785
-4.103185,0.820104
-4.093185,0.814341
-4.083185,0.808496
-4.073185,0.802571
-4.063185,0.796565
-4.053185,0.79048
-4.043185,0.784316
-4.033185,0.778073
-4.023185,0.771753
-4.013185,0.765355
-4.003185,0.758881
-3.993185,0.752331
-3.983185,0.745705
-3.973185,0.739005
-3.963185,0.732231
-3.953185,0.725384
-3.943185,0.718465
-3.933185,0.711473
-3.923185,0.704411
-3.913185,0.697278
-3.903185,0.690075
-3.893185,0.682803
-3.883185,0.675463
-3.873185,0.668056
-3.863185,0.660581
-3.853185,0.653041
-3.843185,0.645435
-3.833185,0.637765
-3.823185,0.630031
-3.813185,0.622234
-3.803185,0.614374
-3.793185,0.606454
-3.783185,0.598472
-3.773185,0.590431
-3.763185,0.582331
-3.753185,0.574172
-3.743185,0.565956
-3.733185,0.557684
-3.723185,0.549355
-3.713185,0.540972
-3.703185,0.532535
-3.693185,0.524044
-3.683185,0.515501
-3.673185,0.506907
-3.663185,0.498262
-3.653185,0.489567
-3.643185,0.480823
-3.633185,0.472031
-3.623185,0.463191
-3.613185,0.454306
-3.603185,0.445375
-3.593185,0.436399
-3.583185,0.42738
-3.573185,0.418318
-3.563185,0.409214
-3.553185,0.400069
-3.543185,0.390885
-3.533185,0.381661
-3.523185,0.372399
-3.513185,0.3631
-3.503185,0.353764
-3.493185,0.344393
-3.483185,0.334988
-3.473185,0.325549
-3.463185,0.316078
-3.453185,0.306575
-3.443185,0.297041
-3.433185,0.287478
-3.423185,0.277886
-3.413185,0.268266
-3.403185,0.258619
-3.393185,0.248947
-3.383185,0.239249
-3.373185,0.229528
-3.363185,0.219784
-3.353185,0.210017
-3.343185,0.20023
-3.333185,0.190423
-3.323185,0.180596
-3.313185,0.170752
-3.303185,0.16089
-3.293185,0.151013
-3.283185,0.14112
-3.273185,0.131213
-3.263185,0.121293
-3.253185,0.111361
-3.243185,0.101418
-3.233185,0.091465
-3.223185,0.081502
-3.213185,0.071532
-3.203185,0.061554
-3.193185,0.05157
-3.183185,0.041581
-3.173185,0.031587
-3.163185,0.021591
-3.153185,0.011592
-3.143185,0.001593
-3.133185,-0.008407
-3.123185,-0.018406
-3.113185,-0.028404
-3.103185,-0.038398
-3.093185,-0.048388
-3.083185,-0.058374
-3.073185,-0.068354
-3.063185,-0.078327
-3.053185,-0.088292
-3.043185,-0.098249
-3.033185,-0.108195
-3.023185,-0.118131
-3.013185,-0.128055
-3.003185,-0.137966
-2.993185,-0.147863
-2.983185,-0.157746
-2.973185,-0.167612
-2.963185,-0.177462
-2.953185,-0.187295
-2.943185,-0.197108
-2.933185,-0.206902
-2.923185,-0.216675
-2.913185,-0.226427
-2.903185,-0.236155
-2.893185,-0.245861
-2.883185,-0.255541
-2.873185,-0.265196
-2.863185,-0.274825
-2.853185,-0.284426
-2.843185,-0.293998
-2.833185,-0.303542
-2.823185,-0.313054
-2.813185,-0.322536
-2.803185,-0.331985
-2.793185,-0.341401
-2.783185,-0.350783
-2.773185,-0.36013
-2.763185,-0.369441
-2.753185,-0.378715
-2.743185,-0.387951
-2.733185,-0.397148
-2.723185,-0.406306
-2.713185,-0.415423
-2.703185,-0.424498
-2.693185,-0.433531
-2.683185,-0.44252
-2.673185,-0.451466
-2.663185,-0.460366
-2.653185,-0.46922
-2.643185,-0.478027
-2.633185,-0.486787
-2.623185,-0.495497
-2.613185,-0.504159
-2.603185,-0.512769
-2.593185,-0.521329
-2.583185,-0.529836
-2.573185,-0.538291
-2.563185,-0.546691
-2.553185,-0.555037
-2.543185,-0.563327
-2.533185,-0.571561
-2.523185,-0.579738
-2.513185,-0.587857
-2.503185,-0.595917
-2.493185,-0.603918
-2.483185,-0.611858
-2.473185,-0.619737
-2.463185,-0.627554
-2.453185,-0.635308
-2.443185,-0.642999
-2.433185,-0.650625
-2.423185,-0.658186
-2.413185,-0.665682
-2.403185,-0.673111
-2.393185,-0.680473
-2.383185,-0.687766
-2.373185,-0.694991
-2.363185,-0.702146
-2.353185,-0.709231
-2.343185,-0.716246
-2.333185,-0.723188
-2.323185,-0.730058
-2.313185,-0.736856
-2.303185,-0.743579
-2.293185,-0.750228
-2.283185,-0.756802
-2.273185,-0.763301
-2.263185,-0.769723
-2.253185,-0.776068
-2.243185,-0.782336
-2.233185,-0.788525
-2.223185,-0.794636
-2.213185,-0.800667
-2.203185,-0.806618
-2.193185,-0.812488
-2.183185,-0.818277
-2.173185,-0.823984
-2.163185,-0.829609
-2.153185,-0.835151
-2.143185,-0.840609
-2.133185,-0.845984
-2.123185,-0.851273
-2.113185,-0.856478
-2.103185,-0.861597
-2.093185,-0.86663
-2.083185,-0.871576
-2.073185,-0.876435
-2.063185,-0.881206
-2.053185,-0.885889
-2.043185,-0.890484
-2.033185,-0.894989
-2.023185,-0.899405
-2.013185,-0.903732
-2.003185,-0.907967
-1.993185,-0.912112
-1.983185,-0.916166
-1.973185,-0.920128
-1.963185,-0.923998
-1.953185,-0.927776
-1.943185,-0.931461
-1.933185,-0.935053
-1.923185,-0.938551
-1.913185,-0.941955
-1.903185,-0.945266
-1.893185,-0.948481
-1.883185,-0.951602
-1.873185,-0.954628
-1.863185,-0.957558
-1.853185,-0.960392
-1.843185,-0.963131
-1.833185,-0.965773
-1.823185,-0.968319
-1.813185,-0.970767
-1.803185,-0.973119
-1.793185,-0.975373
-1.783185,-0.97753
-1.773185,-0.979589
-1.763185,-0.98155
-1.753185,-0.983413
-1.743185,-0.985178
-1.733185,-0.986844
-1.723185,-0.988411
-1.713185,-0.98988
-1.703185,-0.991249
-1.693185,-0.99252
-1.683185,-0.993691
-1.673185,-0.994763
-1.663185,-0.995735
-1.653185,-0.996608
-1.643185,-0.997381
-1.633185,-0.998054
-1.623185,-0.998628
-1.613185,-0.999102
-1.603185,-0.999476
-1.593185,-0.999749
-1.583185,-0.999923
-1.573185,-0.999997
-1.563185,-0.999971
-1.553185,-0.999845
-1.543185,-0.999619
-1.533185,-0.999293
-1.523185,-0.998867
-1.513185,-0.998341
-1.503185,-0.997715
-1.493185,-0.99699
-1.483185,-0.996165
-1.473185,-0.99524
-1.463185,-0.994216
-1.453185,-0.993092
-1.443185,-0.991869
-1.433185,-0.990547
-1.423185,-0.989125
-1.413185,-0.987605
-1.403185,-0.985986
-1.393185,-0.984269
-1.383185,-0.982453
-1.373185,-0.980538
-1.363185,-0.978526
-1.353185,-0.976416
-1.343185,-0.974208
-1.333185,-0.971903
-1.323185,-0.969501
-1.313185,-0.967001
-1.303185,-0.964405
-1.293185,-0.961713
-1.283185,-0.958924
-1.273185,-0.95604
-1.263185,-0.95306
-1.253185,-0.949984
-1.243185,-0.946814
-1.233185,-0.943549
-1.223185,-0.940189
-1.213185,-0.936736
-1.203185,-0.933189
-1.193185,-0.929548
-1.183185,-0.925815
-1.173185,-0.921989
-1.163185,-0.91807
-1.153185,-0.91406
-1.143185,-0.909959
-1.133185,-0.905767
-1.123185,-0.901484
-1.113185,-0.897111
-1.103185,-0.892648
-1.093185,-0.888096
-1.083185,-0.883455
-1.073185,-0.878725
-1.063185,-0.873908
-1.053185,-0.869004
-1.043185,-0.864012
-1.033185,-0.858934
-1.023185,-0.853771
-1.013185,-0.848522
-1.003185,-0.843188
-0.993185,-0.837769
-0.983185,-0.832267
-0.973185,-0.826682
-0.963185,-0.821014
-0.953185,-0.815264
-0.943185,-0.809433
-0.933185,-0.80352
-0.923185,-0.797527
-0.913185,-0.791455
-0.903185,-0.785303
-0.893185,-0.779073
-0.883185,-0.772764
-0.873185,-0.766379
-0.863185,-0.759917
-0.853185,-0.753379
-0.843185,-0.746765
-0.833185,-0.740077
-0.823185,-0.733315
-0.813185,-0.72648
-0.803185,-0.719572
-0.793185,-0.712592
-0.783185,-0.70554
-0.773185,-0.698418
-0.763185,-0.691227
-0.753185,-0.683966
-0.743185,-0.676637
-0.733185,-0.66924
-0.723185,-0.661776
-0.713185,-0.654246
-0.703185,-0.646651
-0.693185,-0.638991
-0.683185,-0.631267
-0.673185,-0.62348
-0.663185,-0.61563
-0.653185,-0.607719
-0.643185,-0.599747
-0.633185,-0.591716
-0.623185,-0.583625
-0.613185,-0.575475
-0.603185,-0.567269
-0.593185,-0.559005
-0.583185,-0.550686
-0.573185,-0.542311
-0.563185,-0.533882
-0.553185,-0.5254
-0.543185,-0.516865
-0.533185,-0.508279
-0.523185,-0.499642
-0.513185,-0.490955
-0.503185,-0.482218
-0.493185,-0.473434
-0.483185,-0.464602
-0.473185,-0.455724
-0.463185,-0.4468
-0.453185,-0.437832
-0.443185,-0.428819
-0.433185,-0.419764
-0.423185,-0.410667
-0.413185,-0.401529
-0.403185,-0.39235
-0.393185,-0.383133
-0.383185,-0.373877
-0.373185,-0.364583
-0.363185,-0.355254
-0.353185,-0.345888
-0.343185,-0.336488
-0.333185,-0.327055
-0.323185,-0.317589
-0.313185,-0.308091
-0.303185,-0.298562
-0.293185,-0.289003
-0.283185,-0.279415
-0.273185,-0.2698
-0.263185,-0.260157
-0.253185,-0.250489
-0.243185,-0.240795
-0.233185,-0.231078
-0.223185,-0.221337
-0.213185,-0.211574
-0.203185,-0.20179
-0.193185,-0.191986
-0.183185,-0.182163
-0.173185,-0.172321
-0.163185,-0.162462
-0.153185,-0.152587
-0.143185,-0.142697
-0.133185,-0.132792
-0.123185,-0.122874
-0.113185,-0.112944
-0.103185,-0.103002
-0.093185,-0.093051
-0.083185,-0.083089
-0.073185,-0.07312
-0.063185,-0.063143
-0.053185,-0.05316
-0.043185,-0.043172
-0.033185,-0.033179
-0.023185,-0.023183
-0.013185,-0.013185
-0.003185,-0.003185
0.006815,0.006815
0.016815,0.016814
0.026815,0.026811
0.036815,0.036806
0.046815,0.046798
0.056815,0.056784
0.066815,0.066765
0.076815,0.076739
0.086815,0.086706
0.096815,0.096664
0.106815,0.106612
0.116815,0.116549
0.126815,0.126475
0.136815,0.136388
0.146815,0.146288
0.156815,0.156173
0.166815,0.166042
0.176815,0.175895
0.186815,0.18573
0.196815,0.195547
0.206815,0.205344
0.216815,0.21512
0.226815,0.224875
0.236815,0.234607
0.246815,0.244316
0.256815,0.254001
0.266815,0.26366
0.276815,0.273293
0.286815,0.282898
0.296815,0.292476
0.306815,0.302024
0.316815,0.311541
0.326815,0.321028
0.336815,0.330482
0.346815,0.339904
0.356815,0.349291
0.366815,0.358644
0.376815,0.367961
0.386815,0.37724
0.396815,0.386483
0.406815,0.395686
0.416815,0.40485
0.426815,0.413973
0.436815,0.423055
0.446815,0.432095
0.456815,0.441092
0.466815,0.450044
0.476815,0.458951
0.486815,0.467813
0.496815,0.476628
0.506815,0.485395
0.516815,0.494113
0.526815,0.502782
0.536815,0.511401
0.546815,0.519969
0.556815,0.528485
0.566815,0.536948
0.576815,0.545357
0.586815,0.553711
0.596815,0.562011
0.606815,0.570254
0.616815,0.57844
0.626815,0.586568
0.636815,0.594637
0.646815,0.602648
0.656815,0.610597
0.666815,0.618486
0.676815,0.626313
0.686815,0.634077
0.696815,0.641778
0.706815,0.649415
0.716815,0.656987
0.726815,0.664493
0.736815,0.671932
0.746815,0.679305
0.756815,0.686609
0.766815,0.693845
0.776815,0.701011
0.786815,0.708108
0.796815,0.715133
0.806815,0.722087
0.816815,0.728969
0.826815,0.735778
0.836815,0.742513
0.846815,0.749174
0.856815,0.755761
0.866815,0.762271
0.876815,0.768705
0.886815,0.775063
0.896815,0.781343
0.906815,0.787545
0.916815,0.793668
0.926815,0.799712
0.936815,0.805675
0.946815,0.811559
0.956815,0.817361
0.966815,0.823081
0.976815,0.828719
0.986815,0.834274
0.996815,0.839746
1.006815,0.845133
1.016815,0.850437
1.026815,0.855655
1.036815,0.860787
1.046815,0.865834
1.056815,0.870794
1.066815,0.875667
1.076815,0.880452
1.086815,0.885149
1.096815,0.889758
1.106815,0.894278
1.116815,0.898708
1.126815,0.903049
1.136815,0.907299
1.146815,0.911458
1.156815,0.915526
1.166815,0.919503
1.176815,0.923388
1.186815,0.92718
1.196815,0.93088
1.206815,0.934487
1.216815,0.938
1.226815,0.941419
1.236815,0.944745
1.246815,0.947975
1.256815,0.951111
1.266815,0.954152
1.276815,0.957098
1.286815,0.959947
1.296815,0.962701
1.306815,0.965359
1.316815,0.96792
1.326815,0.970384
1.336815,0.972751
1.346815,0.975021
1.356815,0.977193
1.366815,0.979268
1.376815,0.981244
1.386815,0.983123
1.396815,0.984903
1.406815,0.986585
1.416815,0.988168
1.426815,0.989653
1.436815,0.991038
1.446815,0.992324
1.456815,0.993511
1.466815,0.994599
1.476815,0.995587
1.486815,0.996476
1.496815,0.997265
1.506815,0.997954
1.516815,0.998543
1.526815,0.999033
1.536815,0.999423
1.546815,0.999712
1.556815,0.999902
1.566815,0.999992
1.576815,0.999982
1.586815,0.999872
1.596815,0.999662
1.606815,0.999351
1.616815,0.998941
1.626815,0.998431
1.636815,0.997822
1.646815,0.997112
1.656815,0.996303
1.666815,0.995394
1.676815,0.994385
1.686815,0.993277
1.696815,0.99207
1.706815,0.990764
1.716815,0.989358
1.726815,0.987854
1.736815,0.986251
1.746815,0.984549
1.756815,0.982748
1.766815,0.98085
1.776815,0.978853
1.786815,0.976759
1.796815,0.974566
1.806815,0.972277
1.816815,0.96989
1.826815,0.967406
1.836815,0.964825
1.846815,0.962148
1.856815,0.959375
1.866815,0.956506
1.876815,0.953541
1.886815,0.95048
1.896815,0.947325
1.906815,0.944075
1.916815,0.940731
1.926815,0.937292
1.936815,0.93376
1.946815,0.930134
1.956815,0.926415
1.966815,0.922604
1.976815,0.918701
1.986815,0.914705
1.996815,0.910618
2.006815,0.90644
2.016815,0.902172
2.026815,0.897813
2.036815,0.893364
2.046815,0.888827
2.056815,0.8842
2.066815,0.879484
2.076815,0.874681
2.086815,0.869791
2.096815,0.864813
2.106815,0.859749
2.116815,0.854599
2.126815,0.849363
2.136815,0.844043
2.146815,0.838638
2.156815,0.833149
2.166815,0.827577
2.176815,0.821922
2.186815,0.816185
2.196815,0.810367
2.206815,0.804467
2.216815,0.798487
2.226815,0.792427
2.236815,0.786288
2.246815,0.78007
2.256815,0.773774
2.266815,0.767401
2.276815,0.760951
2.286815,0.754425
2.296815,0.747824
2.306815,0.741147
2.316815,0.734397
2.326815,0.727573
2.336815,0.720677
2.346815,0.713708
2.356815,0.706668
2.366815,0.699557
2.376815,0.692377
2.386815,0.685127
2.396815,0.677809
2.406815,0.670422
2.416815,0.662969
2.426815,0.65545
2.436815,0.647865
2.446815,0.640215
2.456815,0.632501
2.466815,0.624724
2.476815,0.616884
2.486815,0.608983
2.496815,0.601021
2.506815,0.592999
2.516815,0.584917
2.526815,0.576777
2.536815,0.568579
2.546815,0.560325
2.556815,0.552014
2.566815,0.543648
2.576815,0.535228
2.586815,0.526755
2.596815,0.518228
2.606815,0.50965
2.616815,0.501021
2.626815,0.492342
2.636815,0.483613
2.646815,0.474836
2.656815,0.466012
2.666815,0.457141
2.676815,0.448224
2.686815,0.439263
2.696815,0.430257
2.706815,0.421209
2.716815,0.412118
2.726815,0.402987
2.736815,0.393815
2.746815,0.384603
2.756815,0.375353
2.766815,0.366066
2.776815,0.356742
2.786815,0.347382
2.796815,0.337988
2.806815,0.328559
2.816815,0.319098
2.826815,0.309605
2.836815,0.300081
2.846815,0.290527
2.856815,0.280944
2.866815,0.271333
2.876815,0.261695
2.886815,0.252031
2.896815,0.242341
2.906815,0.232627
2.916815,0.22289
2.926815,0.21313
2.936815,0.20335
2.946815,0.193549
2.956815,0.183728
2.966815,0.173889
2.976815,0.164033
2.986815,0.154161
2.996815,0.144273
3.006815,0.13437
3.016815,0.124454
3.026815,0.114526
3.036815,0.104586
3.046815,0.094636
3.056815,0.084676
3.066815,0.074708
3.076815,0.064733
3.086815,0.054751
3.096815,0.044763
3.106815,0.034771
3.116815,0.024775
3.126815,0.014777
3.136815,0.004778
3.146815,-0.005222
3.156815,-0.015221
3.166815,-0.025219
3.176815,-0.035215
3.186815,-0.045207
3.196815,-0.055194
3.206815,-0.065176
3.216815,-0.075151
3.226815,-0.085119
3.236815,-0.095078
3.246815,-0.105028
3.256815,-0.114967
3.266815,-0.124895
3.276815,-0.13481
3.286815,-0.144712
3.296815,-0.154599
3.306815,-0.164471
3.316815,-0.174327
3.326815,-0.184165
3.336815,-0.193984
3.346815,-0.203785
3.356815,-0.213564
3.366815,-0.223323
3.376815,-0.233059
3.386815,-0.242772
3.396815,-0.25246
3.406815,-0.262124
3.416815,-0.271761
3.426815,-0.281371
3.436815,-0.290952
3.446815,-0.300505
3.456815,-0.310028
3.466815,-0.319519
3.476815,-0.328979
3.486815,-0.338406
3.496815,-0.347799
3.506815,-0.357157
3.516815,-0.366479
3.526815,-0.375765
3.536815,-0.385013
3.546815,-0.394223
3.556815,-0.403393
3.566815,-0.412523
3.576815,-0.421612
3.586815,-0.430658
3.596815,-0.439662
3.606815,-0.448621
3.616815,-0.457536
3.626815,-0.466405
3.636815,-0.475227
3.646815,-0.484002
3.656815,-0.492728
3.666815,-0.501405
3.676815,-0.510032
3.686815,-0.518608
3.696815,-0.527132
3.706815,-0.535603
3.716815,-0.544021
3.726815,-0.552384
3.736815,-0.560693
3.746815,-0.568945
3.756815,-0.57714
3.766815,-0.585277
3.776815,-0.593356
3.786815,-0.601376
3.796815,-0.609335
3.806815,-0.617234
3.816815,-0.625071
3.826815,-0.632845
3.836815,-0.640556
3.846815,-0.648203
3.856815,-0.655785
3.866815,-0.663302
3.876815,-0.670752
3.886815,-0.678135
3.896815,-0.68545
3.906815,-0.692697
