x,y
-5,-1.373400766945016
-4.99,-1.3730154105093704
-4.98,-1.3726285663263014
-4.970000000000001,-1.3722402258799697
-4.960000000000001,-1.371850380590338
-4.950000000000001,-1.3714590218125726
-4.940000000000001,-1.3710661408364408
-4.9300000000000015,-1.3706717288857004
-4.920000000000002,-1.3702757771174823
-4.910000000000002,-1.3698782766216675
-4.900000000000002,-1.369479218420256
-4.890000000000002,-1.3690785934667284
-4.880000000000003,-1.3686763926454029
-4.870000000000003,-1.3682726067707816
-4.860000000000003,-1.367867226586892
-4.850000000000003,-1.367460242766621
-4.840000000000003,-1.3670516459110398
-4.830000000000004,-1.366641426548723
-4.820000000000004,-1.3662295751350597
-4.810000000000004,-1.3658160820515557
-4.800000000000004,-1.3654009376051293
-4.7900000000000045,-1.364984132027399
-4.780000000000005,-1.3645656554739611
-4.770000000000005,-1.3641454980236634
-4.760000000000005,-1.3637236496778653
-4.750000000000005,-1.363300100359694
-4.7400000000000055,-1.3628748399132906
-4.730000000000006,-1.3624478581030461
-4.720000000000006,-1.3620191446128316
-4.710000000000006,-1.3615886890452173
-4.700000000000006,-1.3611564809206844
-4.690000000000007,-1.3607225096768258
-4.680000000000007,-1.3602867646675407
-4.670000000000007,-1.3598492351622165
-4.660000000000007,-1.359409910344903
-4.6500000000000075,-1.3589687793134795
-4.640000000000008,-1.358525831078806
-4.630000000000008,-1.3580810545638713
-4.620000000000008,-1.3576344386029273
-4.610000000000008,-1.357185971940614
-4.6000000000000085,-1.3567356432310755
-4.590000000000009,-1.3562834410370637
-4.580000000000009,-1.3558293538290336
-4.570000000000009,-1.3553733699842263
-4.560000000000009,-1.354915477785743
-4.55000000000001,-1.3544556654216064
-4.54000000000001,-1.3539939209838123
-4.53000000000001,-1.3535302324673695
-4.52000000000001,-1.3530645877693286
-4.5100000000000104,-1.352596974687799
-4.500000000000011,-1.352127380920955
-4.490000000000011,-1.35165579406603
-4.480000000000011,-1.3511822016182973
-4.470000000000011,-1.3507065909700409
-4.4600000000000115,-1.3502289494095128
-4.450000000000012,-1.3497492641198785
-4.440000000000012,-1.3492675221781492
-4.430000000000012,-1.348783710554102
-4.420000000000012,-1.348297816109187
-4.410000000000013,-1.3478098255954198
-4.400000000000013,-1.3473197256542642
-4.390000000000013,-1.3468275028154972
-4.380000000000013,-1.346333143496064
-4.370000000000013,-1.3458366339989158
-4.360000000000014,-1.3453379605118374
-4.350000000000014,-1.3448371091062565
-4.340000000000014,-1.3443340657360423
-4.330000000000014,-1.343828816236286
-4.3200000000000145,-1.3433213463220697
-4.310000000000015,-1.3428116415872178
-4.300000000000015,-1.342299687503035
-4.290000000000015,-1.341785469417027
-4.280000000000015,-1.341268972551607
-4.270000000000016,-1.340750182002786
-4.260000000000016,-1.3402290827388466
-4.250000000000016,-1.3397056595990005
-4.240000000000016,-1.33917989729203
-4.230000000000016,-1.3386517803949118
-4.220000000000017,-1.3381212933514255
-4.210000000000017,-1.3375884204707418
-4.200000000000017,-1.3370531459259962
-4.190000000000017,-1.3365154537528436
-4.1800000000000175,-1.335975327847995
-4.170000000000018,-1.335432751967736
-4.160000000000018,-1.334887709726426
-4.150000000000018,-1.3343401845949805
-4.140000000000018,-1.3337901598993325
-4.1300000000000185,-1.3332376188188755
-4.120000000000019,-1.3326825443848864
-4.110000000000019,-1.3321249194789289
-4.100000000000019,-1.3315647268312372
-4.090000000000019,-1.3310019490190772
-4.08000000000002,-1.33043656846509
-4.07000000000002,-1.3298685674356117
-4.06000000000002,-1.3292979280389734
-4.05000000000002,-1.328724632223779
-4.0400000000000205,-1.3281486617771603
-4.030000000000021,-1.3275699983230118
-4.020000000000021,-1.3269886233202013
-4.010000000000021,-1.326404518060757
-4.000000000000021,-1.3258176636680337
-3.9900000000000215,-1.3252280410948527
-3.9800000000000217,-1.3246356311216196
-3.970000000000022,-1.3240404143544175
-3.960000000000022,-1.3234423712230745
-3.9500000000000224,-1.3228414819792071
-3.9400000000000226,-1.3222377266942387
-3.930000000000023,-1.321631085257391
-3.920000000000023,-1.3210215373736498
-3.9100000000000232,-1.320409062561705
-3.9000000000000234,-1.3197936401518635
-3.8900000000000237,-1.3191752492839326
-3.880000000000024,-1.31855386890508
-3.870000000000024,-1.3179294777676607
-3.8600000000000243,-1.31730205442702
-3.8500000000000245,-1.316671577239264
-3.8400000000000247,-1.3160380243590035
-3.830000000000025,-1.3154013737370644
-3.820000000000025,-1.314761603118173
-3.8100000000000254,-1.3141186900386055
-3.8000000000000256,-1.3134726118238096
-3.790000000000026,-1.3128233455859935
-3.780000000000026,-1.3121708682216822
-3.770000000000026,-1.3115151564092415
-3.7600000000000264,-1.3108561866063704
-3.7500000000000266,-1.3101939350475575
-3.740000000000027,-1.3095283777415045
-3.730000000000027,-1.308859490468516
-3.7200000000000273,-1.3081872487778523
-3.7100000000000275,-1.307511627985048
-3.7000000000000277,-1.306832603169194
-3.690000000000028,-1.3061501491701821
-3.680000000000028,-1.3054642405859138
-3.6700000000000284,-1.3047748517694697
-3.6600000000000286,-1.3040819568262418
-3.6500000000000288,-1.303385529611025
-3.640000000000029,-1.3026855437250715
-3.630000000000029,-1.3019819725131025
-3.6200000000000294,-1.3012747890602807
-3.6100000000000296,-1.300563966189141
-3.60000000000003,-1.2998494764564783
-3.59000000000003,-1.2991312921501939
-3.5800000000000303,-1.2984093852860976
-3.5700000000000305,-1.297683727604666
-3.5600000000000307,-1.296954290567756
-3.550000000000031,-1.2962210453552734
-3.540000000000031,-1.2954839628617945
-3.5300000000000313,-1.2947430136931408
-3.5200000000000315,-1.293998168162909
-3.5100000000000318,-1.293249396288947
-3.500000000000032,-1.2924966677897878
-3.490000000000032,-1.291739952081027
-3.4800000000000324,-1.290979218271656
-3.4700000000000326,-1.2902144351603375
-3.460000000000033,-1.2894455712316346
-3.450000000000033,-1.2886725946521838
-3.4400000000000333,-1.2878954732668138
-3.4300000000000335,-1.2871141745946124
-3.4200000000000337,-1.286328665824935
-3.410000000000034,-1.2855389138133595
-3.400000000000034,-1.2847448850775811
-3.3900000000000343,-1.2839465457932513
-3.3800000000000345,-1.2831438617897575
-3.3700000000000347,-1.2823367985459413
-3.360000000000035,-1.2815253211857578
-3.350000000000035,-1.2807093944738714
-3.3400000000000354,-1.2798889828111908
-3.3300000000000356,-1.2790640502303374
-3.320000000000036,-1.278234560391052
-3.310000000000036,-1.2774004765755336
-3.3000000000000362,-1.276561761683712
-3.2900000000000365,-1.2757183782284522
-3.2800000000000367,-1.2748702883306913
-3.270000000000037,-1.274017453714503
-3.260000000000037,-1.273159835702093
-3.2500000000000373,-1.2722973952087204
-3.2400000000000375,-1.271430092737548
-3.2300000000000377,-1.2705578883744144
-3.220000000000038,-1.269680741782535
-3.210000000000038,-1.2687986121971222
-3.2000000000000384,-1.2679114584199285
-3.1900000000000386,-1.2670192388137116
-3.180000000000039,-1.2661219112966167
-3.170000000000039,-1.2652194333364781
-3.160000000000039,-1.264311761945038
-3.1500000000000394,-1.2633988536720788
-3.1400000000000396,-1.2624806645994717
-3.13000000000004,-1.2615571503351368
-3.12000000000004,-1.2606282660069144
-3.1100000000000403,-1.2596939662563464
-3.1000000000000405,-1.2587542052323673
-3.0900000000000407,-1.2578089365849
-3.080000000000041,-1.2568581134583594
-3.070000000000041,-1.2559016884850593
-3.0600000000000414,-1.2549396137785203
-3.0500000000000416,-1.2539718409266813
-3.040000000000042,-1.2529983209850086
-3.030000000000042,-1.2520190044695032
-3.020000000000042,-1.2510338413496043
-3.0100000000000424,-1.2500427810409884
-3.0000000000000426,-1.2490457723982586
-2.990000000000043,-1.2480427637075286
-2.980000000000043,-1.247033702678893
-2.9700000000000433,-1.2460185364387868
-2.9600000000000435,-1.2449972115222305
-2.9500000000000437,-1.2439696738649604
-2.940000000000044,-1.242935868795438
-2.930000000000044,-1.241895741026744
-2.9200000000000443,-1.2408492346483464
-2.9100000000000446,-1.2397962931177502
-2.9000000000000448,-1.2387368592520158
-2.890000000000045,-1.2376708752191559
-2.880000000000045,-1.2365982825293982
-2.8700000000000454,-1.23551902202632
-2.8600000000000456,-1.2344330338778473
-2.850000000000046,-1.2333402575671202
-2.840000000000046,-1.2322406318832175
-2.8300000000000463,-1.2311340949117455
-2.8200000000000465,-1.2300205840252818
-2.8100000000000467,-1.2289000358736746
-2.800000000000047,-1.2277723863741985
-2.790000000000047,-1.2266375707015578
-2.7800000000000473,-1.225495523277741
-2.7700000000000475,-1.224346177761721
-2.7600000000000477,-1.2231894670390002
-2.750000000000048,-1.2220253232109952
-2.740000000000048,-1.2208536775842638
-2.7300000000000484,-1.2196744606595658
-2.7200000000000486,-1.2184876021207607
-2.710000000000049,-1.2172930308235357
-2.700000000000049,-1.2160906747839622
-2.6900000000000492,-1.214880461166881
-2.6800000000000495,-1.2136623162741091
-2.6700000000000497,-1.2124361655324698
-2.66000000000005,-1.2112019334816397
