X,Y
-5,-1.373400766945016
-4.955,-1.3716548909303214
-4.91,-1.3698782766216675
-4.865,-1.3680701165487645
-4.82,-1.3662295751350595
-4.775,-1.3643557874840098
-4.73,-1.362447858103046
-4.6850000000000005,-1.3605048595615343
-4.640000000000001,-1.3585258310788055
-4.595000000000001,-1.356509777038051
-4.550000000000001,-1.354455665421606
-4.505000000000001,-1.3523624261628362
-4.460000000000001,-1.3502289494095123
-4.415000000000001,-1.3480540836932136
-4.370000000000001,-1.3458366339989152
-4.325000000000001,-1.3435753597285138
-4.280000000000001,-1.3412689725516063
-4.235000000000001,-1.338916134136364
-4.190000000000001,-1.3365154537528428
-4.145000000000001,-1.3340654857405159
-4.100000000000001,-1.331564726831236
-4.0550000000000015,-1.3290116133181937
-4.010000000000002,-1.326404518060756
-3.9650000000000016,-1.3237417473143365
-3.9200000000000017,-1.3210215373736485
-3.8750000000000018,-1.3182420510168371
-3.830000000000002,-1.315401373737063
-3.785000000000002,-1.3124975097471079
-3.740000000000002,-1.3095283777415028
-3.695000000000002,-1.3064918063995075
-3.650000000000002,-1.3033855296110233
-3.605000000000002,-1.3002071814061646
-3.5600000000000023,-1.296954290567754
-3.5150000000000023,-1.2936242749044262
-3.4700000000000024,-1.290214435160335
-3.4250000000000025,-1.2867219485356114
-3.3800000000000026,-1.283143861789755
-3.3350000000000026,-1.2794770838980054
-3.2900000000000027,-1.2757183782284494
-3.2450000000000028,-1.2718643542051484
-3.200000000000003,-1.2679114584199254
-3.155000000000003,-1.263855965152591
-3.110000000000003,-1.259693966256343
-3.065000000000003,-1.2554213603617963
-3.020000000000003,-1.2510338413496005
-2.975000000000003,-1.246526886037878
-2.9300000000000033,-1.2418957410267395
-2.8850000000000033,-1.2371354086379318
-2.8400000000000034,-1.2322406318832129
-2.7950000000000035,-1.2272058783903828
-2.7500000000000036,-1.22202532321099
-2.7050000000000036,-1.2166928304286464
-2.6600000000000037,-1.211201933481634
-2.6150000000000038,-1.2055458141081274
-2.570000000000004,-1.1997172798169609
-2.525000000000004,-1.1937087397815238
