@relation testds

@attribute X numeric
@attribute Y numeric

@data
-5,-1.373401
-4.955,-1.371655
-4.91,-1.369878
-4.865,-1.36807
-4.82,-1.36623
-4.775,-1.364356
-4.73,-1.362448
-4.685,-1.360505
-4.64,-1.358526
-4.595,-1.35651
-4.55,-1.354456
-4.505,-1.352362
-4.46,-1.350229
-4.415,-1.348054
-4.37,-1.345837
-4.325,-1.343575
-4.28,-1.341269
-4.235,-1.338916
-4.19,-1.336515
-4.145,-1.334065
-4.1,-1.331565
-4.055,-1.329012
-4.01,-1.326405
-3.965,-1.323742
-3.92,-1.321022
-3.875,-1.318242
-3.83,-1.315401
-3.785,-1.312498
-3.74,-1.309528
-3.695,-1.306492
-3.65,-1.303386
-3.605,-1.300207
-3.56,-1.296954
-3.515,-1.293624
-3.47,-1.290214
-3.425,-1.286722
-3.38,-1.283144
-3.335,-1.279477
-3.29,-1.275718
-3.245,-1.271864
-3.2,-1.267911
-3.155,-1.263856
-3.11,-1.259694
-3.065,-1.255421
-3.02,-1.251034
-2.975,-1.246527
-2.93,-1.241896
-2.885,-1.237135
-2.84,-1.232241
-2.795,-1.227206
-2.75,-1.222025
-2.705,-1.216693
-2.66,-1.211202
-2.615,-1.205546
-2.57,-1.199717
-2.525,-1.193709
-2.48,-1.187512
-2.435,-1.181119
-2.39,-1.174521
-2.345,-1.167707
-2.3,-1.160669
-2.255,-1.153395
-2.21,-1.145875
-2.165,-1.138096
-2.12,-1.130045
-2.075,-1.121711
-2.03,-1.113078
-1.985,-1.104131
-1.94,-1.094854
-1.895,-1.085232
-1.85,-1.075245
-1.805,-1.064875
-1.76,-1.054101
-1.715,-1.042903
-1.67,-1.031258
-1.625,-1.019141
-1.58,-1.006528
-1.535,-0.993391
-1.49,-0.979703
-1.445,-0.965432
-1.4,-0.950547
-1.355,-0.935015
-1.31,-0.9188
-1.265,-0.901866
-1.22,-0.884175
-1.175,-0.865685
-1.13,-0.846355
-1.085,-0.826143
-1.04,-0.805003
-0.995,-0.782892
-0.95,-0.759763
-0.905,-0.735571
-0.86,-0.710271
-0.815,-0.683821
-0.77,-0.656179
-0.725,-0.627308
-0.68,-0.597177
-0.635,-0.565758
-0.59,-0.533034
-0.545,-0.498996
-0.5,-0.463648
-0.455,-0.427004
-0.41,-0.389097
-0.365,-0.349975
-0.32,-0.309703
-0.275,-0.268366
-0.23,-0.226068
-0.185,-0.182932
-0.14,-0.139096
-0.095,-0.094716
-0.05,-0.049958
-0.005,-0.005
0.04,0.039979
0.085,0.084796
0.13,0.129275
0.175,0.173246
0.22,0.21655
0.265,0.259046
0.31,0.300606
0.355,0.341122
0.4,0.380506
0.445,0.418688
0.49,0.455616
0.535,0.491254
0.58,0.525584
0.625,0.558599
0.67,0.590307
0.715,0.620722
0.76,0.64987
0.805,0.677782
0.85,0.704494
0.895,0.730046
0.94,0.75448
0.985,0.777842
1.03,0.800175
1.075,0.821527
1.12,0.841942
1.165,0.861464
1.21,0.880136
1.255,0.898002
1.3,0.915101
1.345,0.931472
1.39,0.947152
1.435,0.962178
1.48,0.976583
1.525,0.990398
1.57,1.003655
1.615,1.016382
1.66,1.028607
1.705,1.040355
1.75,1.05165
1.795,1.062516
1.84,1.072974
1.885,1.083044
1.93,1.092746
1.975,1.102098
2.02,1.111117
2.065,1.119819
2.11,1.128218
2.155,1.136331
2.2,1.144169
2.245,1.151746
2.29,1.159073
2.335,1.166163
2.38,1.173025
2.425,1.179671
2.47,1.186109
2.515,1.192348
2.56,1.198398
2.605,1.204266
2.65,1.20996
2.695,1.215487
2.74,1.220854
2.785,1.226067
2.83,1.231134
2.875,1.236059
2.92,1.240849
2.965,1.245509
3.01,1.250043
3.055,1.254456
3.1,1.258754
3.145,1.26294
3.19,1.267019
3.235,1.270995
3.28,1.27487
3.325,1.27865
3.37,1.282337
3.415,1.285934
3.46,1.289446
3.505,1.292874
3.55,1.296221
3.595,1.299491
3.64,1.302686
3.685,1.305808
3.73,1.308859
3.775,1.311843
3.82,1.314762
3.865,1.317616
3.91,1.320409
3.955,1.323142
4,1.325818
4.045,1.328437
4.09,1.331002
4.135,1.333514
4.18,1.335975
4.225,1.338387
4.27,1.34075
4.315,1.343067
4.36,1.345338
4.405,1.347565
4.45,1.349749
4.495,1.351892
4.54,1.353994
4.585,1.356057
4.63,1.358081
4.675,1.360068
4.72,1.362019
4.765,1.363935
4.81,1.365816
4.855,1.367664
4.9,1.369479
4.945,1.371263
4.99,1.373015
