@relation testds

@attribute X numeric
@attribute Y numeric

@data
-5,0.006738
-4.955,0.007048
-4.91,0.007372
-4.865,0.007712
-4.82,0.008067
-4.775,0.008438
-4.73,0.008826
-4.685,0.009233
-4.64,0.009658
-4.595,0.010102
-4.55,0.010567
-4.505,0.011054
-4.46,0.011562
-4.415,0.012095
-4.37,0.012651
-4.325,0.013234
-4.28,0.013843
-4.235,0.01448
-4.19,0.015146
-4.145,0.015843
-4.1,0.016573
-4.055,0.017335
-4.01,0.018133
-3.965,0.018968
-3.92,0.019841
-3.875,0.020754
-3.83,0.02171
-3.785,0.022709
-3.74,0.023754
-3.695,0.024847
-3.65,0.025991
-3.605,0.027187
-3.56,0.028439
-3.515,0.029748
-3.47,0.031117
-3.425,0.032549
-3.38,0.034047
-3.335,0.035615
-3.29,0.037254
-3.245,0.038969
-3.2,0.040762
-3.155,0.042638
-3.11,0.044601
-3.065,0.046654
-3.02,0.048801
-2.975,0.051047
-2.93,0.053397
-2.885,0.055855
-2.84,0.058426
-2.795,0.061115
-2.75,0.063928
-2.705,0.06687
-2.66,0.069948
-2.615,0.073168
-2.57,0.076536
-2.525,0.080058
-2.48,0.083743
-2.435,0.087598
-2.39,0.09163
-2.345,0.095847
-2.3,0.100259
-2.255,0.104874
-2.21,0.109701
-2.165,0.11475
-2.12,0.120032
-2.075,0.125556
-2.03,0.131336
-1.985,0.137381
-1.94,0.143704
-1.895,0.150318
-1.85,0.157237
-1.805,0.164474
-1.76,0.172045
-1.715,0.179964
-1.67,0.188247
-1.625,0.196912
-1.58,0.205975
-1.535,0.215456
-1.49,0.225373
-1.445,0.235746
-1.4,0.246597
-1.355,0.257947
-1.31,0.26982
-1.265,0.282239
-1.22,0.29523
-1.175,0.308819
-1.13,0.323033
-1.085,0.337902
-1.04,0.353455
-0.995,0.369723
-0.95,0.386741
-0.905,0.404542
-0.86,0.423162
-0.815,0.442639
-0.77,0.463013
-0.725,0.484325
-0.68,0.506617
-0.635,0.529935
-0.59,0.554327
-0.545,0.579842
-0.5,0.606531
-0.455,0.634448
-0.41,0.66365
-0.365,0.694197
-0.32,0.726149
-0.275,0.759572
-0.23,0.794534
-0.185,0.831104
-0.14,0.869358
-0.095,0.909373
-0.05,0.951229
-0.005,0.995012
0.04,1.040811
0.085,1.088717
0.13,1.138828
0.175,1.191246
0.22,1.246077
0.265,1.303431
0.31,1.363425
0.355,1.426181
0.4,1.491825
0.445,1.56049
0.49,1.632316
0.535,1.707448
0.58,1.786038
0.625,1.868246
0.67,1.954237
0.715,2.044187
0.76,2.138276
0.805,2.236696
0.85,2.339647
0.895,2.447336
0.94,2.559981
0.985,2.677812
1.03,2.801066
1.075,2.929993
1.12,3.064854
1.165,3.205923
1.21,3.353485
1.255,3.507838
1.3,3.669297
1.345,3.838187
1.39,4.01485
1.435,4.199645
1.48,4.392946
1.525,4.595144
1.57,4.806648
1.615,5.027888
1.66,5.259311
1.705,5.501386
1.75,5.754603
1.795,6.019475
1.84,6.296538
1.885,6.586354
1.93,6.88951
1.975,7.20662
2.02,7.538325
2.065,7.885298
2.11,8.248241
2.155,8.62789
2.2,9.025013
2.245,9.440416
2.29,9.874938
2.335,10.32946
2.38,10.804903
2.425,11.302229
2.47,11.822447
2.515,12.366609
2.56,12.935817
2.605,13.531225
2.65,14.154039
2.695,14.805519
2.74,15.486985
2.785,16.199818
2.83,16.945461
2.875,17.725424
2.92,18.541287
2.965,19.394703
3.01,20.2874
3.055,21.221186
3.1,22.197951
3.145,23.219675
3.19,24.288427
3.235,25.406372
3.28,26.575773
3.325,27.798999
3.37,29.078527
3.415,30.416949
3.46,31.816977
3.505,33.281444
3.55,34.813317
3.595,36.4157
3.64,38.091837
3.685,39.845122
3.73,41.679108
3.775,43.597508
3.82,45.604208
3.865,47.703272
3.91,49.898952
3.955,52.195694
4,54.59815
4.045,57.111186
4.09,59.739892
4.135,62.489591
4.18,65.365853
4.225,68.374504
4.27,71.521636
4.315,74.813623
4.36,78.257134
4.405,81.859143
4.45,85.626944
4.495,89.568169
4.54,93.6908
4.585,98.003187
4.63,102.514064
4.675,107.232567
4.72,112.168253
4.765,117.331117
4.81,122.731618
4.855,128.380691
4.9,134.28978
4.945,140.470851
4.99,146.936423
